UnitPrice,Discount,ShippingCost,Description,Year,Quarter,Month,DateofWeek,Hour,Country,PaymentMethod,Category,ShipmentProvider,WarehouseLocation,Predicted_Quantity
19.6,0.3,20.51,Backpack,2020,Q3,Sep,Fri,23,Netherlands,Bank Transfer,Stationery,DHL,Rome,24.94371351
93.74,0.11,21.56,Backpack,2021,Q1,Feb,Sat,8,Portugal,Credit Card,Apparel,FedEx,Amsterdam,24.94371351
30.5,0.42,9.67,Backpack,2021,Q2,Apr,Fri,1,Spain,Bank Transfer,Electronics,FedEx,Amsterdam,24.94371351
16.35,0.08,5.81,Backpack,2021,Q2,Jun,Sat,10,Portugal,Bank Transfer,Accessories,DHL,Berlin,24.94371351
1.36,0,5.14,Backpack,2021,Q3,Aug,Sun,20,Spain,paypall,Accessories,Royal Mail,Paris,24.94371351
86.65,0.2,11.18,Backpack,2021,Q4,Dec,Tue,2,Norway,paypall,Furniture,DHL,Berlin,24.94371351
26.98,0.01,15.09,Backpack,2021,Q4,Nov,Tue,5,Norway,Bank Transfer,Accessories,DHL,Amsterdam,24.94371351
69.66,0.36,23.47,Backpack,2022,Q1,Jan,Sun,11,Australia,Bank Transfer,Apparel,FedEx,Berlin,24.94371351
84.57,0.21,7.62,Backpack,2022,Q3,Jul,Tue,20,Netherlands,Credit Card,Furniture,UPS,Amsterdam,24.94371351
73.26,0.15,28.35,Backpack,2022,Q4,Dec,Mon,1,Portugal,paypall,Furniture,Royal Mail,London,24.94371351
43.41,0.13,11.79,Backpack,2020,Q1,Feb,Tue,7,Portugal,Bank Transfer,Electronics,Royal Mail,Rome,24.94371351
55.63,0.13,20.95,Backpack,2021,Q1,Feb,Tue,2,Sweden,Bank Transfer,Stationery,UPS,Paris,24.94371351
91.81,0.18,10.35,Backpack,2021,Q4,Nov,Sun,13,Belgium,Bank Transfer,Furniture,Royal Mail,London,24.94371351
2.21,0.3,14.08,Backpack,2022,Q1,Jan,Sun,0,Netherlands,paypall,Apparel,DHL,London,24.94371351
55.95,0.37,13.1,Backpack,2022,Q1,Mar,Mon,9,France,paypall,Furniture,FedEx,London,24.94371351
56.58,0.3,21.5,Backpack,2022,Q1,Mar,Sun,13,Sweden,Bank Transfer,Accessories,DHL,London,24.94371351
16.18,0.32,24.34,Backpack,2022,Q4,Dec,Thu,6,Australia,paypall,Apparel,DHL,Amsterdam,24.94371351
85.67,0.49,29.11,Backpack,2020,Q2,May,Fri,21,Spain,paypall,Furniture,FedEx,Paris,24.94371351
2.83,0.14,14.6,Backpack,2020,Q3,Aug,Sun,2,Germany,Bank Transfer,Furniture,UPS,London,24.94371351
78.04,0.42,25.03,Backpack,2020,Q4,Dec,Tue,5,United States,paypall,Stationery,UPS,Paris,24.94371351
22.34,0.24,27.89,Backpack,2021,Q3,Sep,Wed,13,Norway,Bank Transfer,Furniture,DHL,Paris,24.94371351
7.13,0.1,13.7,Backpack,2021,Q4,Oct,Thu,10,Germany,Bank Transfer,Electronics,FedEx,London,24.94371351
83.79,0.44,18.82,Backpack,2022,Q1,Jan,Sun,16,Belgium,paypall,Furniture,FedEx,Rome,24.94371351
37.11,0.17,5.33,Backpack,2022,Q1,Mar,Sun,15,Spain,Credit Card,Furniture,FedEx,London,24.94371351
68.29,0.01,18.46,Backpack,2022,Q3,Aug,Sun,0,Portugal,paypall,Furniture,Royal Mail,London,24.94371351
98.55,0.3,9.54,Backpack,2022,Q3,Sep,Mon,1,France,Credit Card,Stationery,DHL,Paris,24.94371351
37.63,0.38,12.5,Backpack,2020,Q4,Dec,Thu,11,Belgium,Credit Card,Accessories,DHL,London,24.94371351
19.43,0.4,6.52,Backpack,2020,Q4,Nov,Fri,17,Netherlands,Credit Card,Stationery,FedEx,Berlin,24.94371351
31.81,0.14,19.75,Backpack,2021,Q1,Feb,Mon,2,Portugal,Credit Card,Apparel,FedEx,Rome,24.94371351
37.33,0.22,17.12,Backpack,2021,Q1,Jan,Tue,21,United States,Bank Transfer,Accessories,Royal Mail,Berlin,24.94371351
12.32,0.04,19.98,Backpack,2021,Q4,Dec,Sun,21,Germany,Credit Card,Apparel,DHL,Rome,24.94371351
72.65,0.48,7.41,Backpack,2022,Q4,Nov,Thu,12,United Kingdom,paypall,Apparel,DHL,Berlin,24.94371351
58.98,0.01,15.51,Backpack,2020,Q2,Apr,Sun,1,France,Bank Transfer,Stationery,UPS,London,24.94371351
35.62,0.16,6.44,Backpack,2020,Q2,May,Mon,18,France,Bank Transfer,Stationery,UPS,Amsterdam,24.94371351
79.46,0.07,16.11,Backpack,2020,Q2,May,Sun,20,Spain,Credit Card,Stationery,DHL,Rome,24.94371351
58.49,0.19,22.61,Backpack,2020,Q4,Nov,Fri,19,Sweden,Bank Transfer,Apparel,DHL,Rome,24.94371351
70.45,0.5,14.44,Backpack,2021,Q4,Dec,Wed,18,United Kingdom,Bank Transfer,Electronics,Royal Mail,Rome,24.94371351
98.01,0.41,5.11,Backpack,2021,Q4,Nov,Mon,2,Sweden,Bank Transfer,Furniture,Royal Mail,London,24.94371351
47.35,0.31,24.16,Backpack,2022,Q1,Mar,Sat,8,Portugal,Bank Transfer,Accessories,Royal Mail,Rome,24.94371351
26.36,0.38,27.11,Backpack,2022,Q3,Aug,Thu,6,United Kingdom,paypall,Accessories,Royal Mail,Paris,24.94371351
60.14,0.14,14.23,Backpack,2020,Q3,Aug,Wed,17,Italy,paypall,Apparel,FedEx,Rome,24.94371351
37.59,0.3,15.48,Backpack,2020,Q4,Oct,Fri,11,Spain,paypall,Apparel,UPS,Berlin,24.94371351
28.2,0.1,5.97,Backpack,2021,Q2,Jun,Wed,14,Netherlands,Credit Card,Furniture,FedEx,London,24.94371351
20.94,0.07,29.3,Backpack,2021,Q2,May,Sat,3,Italy,paypall,Furniture,DHL,Paris,24.94371351
76.81,0.45,9.06,Backpack,2022,Q2,Apr,Tue,4,Netherlands,Credit Card,Electronics,FedEx,Rome,24.94371351
95.63,0.36,15.21,Backpack,2022,Q2,May,Mon,8,Germany,Credit Card,Stationery,Royal Mail,London,24.94371351
64.62,0.04,11.24,Backpack,2020,Q3,Jul,Sun,9,Sweden,Bank Transfer,Electronics,FedEx,Paris,24.94371351
92.74,0.12,21.78,Backpack,2020,Q4,Oct,Fri,2,United States,paypall,Electronics,DHL,Paris,24.94371351
87.74,0.38,21.55,Backpack,2021,Q1,Mar,Sun,17,Spain,paypall,Electronics,DHL,Amsterdam,24.94371351
45.45,0.36,20.78,Backpack,2021,Q2,Apr,Sat,17,Italy,Credit Card,Accessories,Royal Mail,Paris,24.94371351
39.87,0.08,14.57,Backpack,2021,Q2,May,Sun,15,United States,paypall,Accessories,DHL,Berlin,24.94371351
29.47,0.08,25.6,Backpack,2021,Q3,Sep,Wed,0,United States,Credit Card,Electronics,DHL,Paris,24.94371351
45,0.36,18.18,Backpack,2022,Q1,Mar,Sat,9,Norway,Credit Card,Electronics,Royal Mail,Amsterdam,24.94371351
36.76,0.27,23.8,Backpack,2022,Q4,Dec,Mon,7,Portugal,paypall,Electronics,UPS,Amsterdam,24.94371351
21.19,0.47,16.79,Backpack,2020,Q1,Jan,Thu,5,Australia,Bank Transfer,Furniture,DHL,Rome,24.94371351
73.8,0.37,16.83,Backpack,2021,Q1,Feb,Mon,4,United States,paypall,Accessories,Royal Mail,Amsterdam,24.94371351
9.17,0.03,15.17,Backpack,2021,Q2,Apr,Sat,5,Belgium,Bank Transfer,Accessories,FedEx,Berlin,24.94371351
25.71,0.24,7.04,Backpack,2021,Q2,Jun,Wed,11,Spain,paypall,Apparel,UPS,Paris,24.94371351
99.6,0.15,18.48,Backpack,2021,Q3,Aug,Wed,6,Australia,Bank Transfer,Stationery,FedEx,London,24.94371351
52.16,0.34,7.79,Backpack,2021,Q3,Jul,Tue,3,Australia,Credit Card,Furniture,DHL,Rome,24.94371351
7.25,0.3,20.52,Backpack,2021,Q4,Dec,Wed,23,Belgium,Bank Transfer,Stationery,Royal Mail,Berlin,24.94371351
22.14,0,18.21,Backpack,2022,Q1,Feb,Sun,18,Spain,Bank Transfer,Accessories,UPS,Amsterdam,24.94371351
13.51,0.01,10.13,Backpack,2022,Q1,Jan,Wed,7,Sweden,paypall,Apparel,FedEx,,24.28334483
14.67,0.35,8.18,Backpack,2022,Q3,Jul,Sun,9,France,Bank Transfer,Furniture,FedEx,Amsterdam,24.94371351
16.54,0.49,22.93,Backpack,2022,Q3,Jul,Thu,16,Italy,Credit Card,Apparel,FedEx,London,24.94371351
57.93,0.15,6.7,Backpack,2022,Q3,Sep,Wed,19,Australia,paypall,Electronics,FedEx,Paris,24.94371351
16.27,0.44,9.75,Backpack,2020,Q1,Feb,Sun,21,Portugal,paypall,Furniture,UPS,Berlin,24.94371351
77.92,0.11,24.4,Backpack,2020,Q1,Jan,Mon,22,United Kingdom,Credit Card,Accessories,DHL,Rome,24.94371351
89.61,0.4,16.97,Backpack,2020,Q1,Mar,Mon,20,France,paypall,Electronics,DHL,London,24.94371351
44.34,0.27,5.3,Backpack,2020,Q1,Mar,Tue,9,Italy,paypall,Accessories,DHL,Paris,24.94371351
14.64,0.5,9.78,Backpack,2021,Q3,Sep,Mon,23,Australia,Credit Card,Accessories,UPS,Paris,24.94371351
76.24,0.36,23.8,Backpack,2022,Q1,Mar,Fri,3,Italy,Bank Transfer,Accessories,FedEx,London,24.94371351
1.09,0.27,28.05,Backpack,2022,Q1,Mar,Sun,3,Netherlands,Credit Card,Electronics,Royal Mail,Amsterdam,24.94371351
49.81,0.34,14.26,Backpack,2020,Q1,Feb,Mon,19,Germany,Bank Transfer,Stationery,Royal Mail,Paris,24.94371351
5.19,0,19.46,Backpack,2020,Q3,Aug,Thu,16,Portugal,Bank Transfer,Furniture,Royal Mail,Paris,24.94371351
47.56,0.4,13.36,Backpack,2020,Q4,Oct,Sun,17,United Kingdom,paypall,Stationery,UPS,London,24.94371351
87.53,0.25,25.45,Backpack,2021,Q1,Mar,Tue,15,Portugal,Credit Card,Furniture,UPS,London,24.94371351
26.01,0.43,24.46,Backpack,2021,Q1,Mar,Wed,0,Germany,Bank Transfer,Accessories,Royal Mail,London,24.94371351
78.61,0.46,21.7,Backpack,2021,Q4,Nov,Fri,19,Germany,Bank Transfer,Stationery,DHL,Berlin,24.94371351
86.59,0.33,14.8,Backpack,2022,Q2,May,Tue,10,Spain,Credit Card,Accessories,DHL,Amsterdam,24.94371351
56.01,0.29,24.53,Backpack,2022,Q3,Aug,Tue,4,Portugal,paypall,Electronics,FedEx,Rome,24.94371351
99.67,0.25,16.56,Backpack,2022,Q4,Oct,Wed,12,United Kingdom,paypall,Apparel,FedEx,Rome,24.94371351
81.12,0.15,20.42,Backpack,2020,Q4,Nov,Mon,22,Norway,Bank Transfer,Stationery,Royal Mail,Paris,24.94371351
97.54,0.47,28.61,Backpack,2022,Q2,Apr,Mon,1,Spain,Bank Transfer,Accessories,DHL,London,24.94371351
11.57,0.49,8.02,Backpack,2022,Q2,May,Mon,22,Italy,Credit Card,Furniture,UPS,Rome,24.94371351
13.54,0.44,8.88,Backpack,2022,Q3,Aug,Thu,5,Netherlands,Bank Transfer,Apparel,FedEx,Berlin,24.94371351
63.01,0.05,22.81,Backpack,2022,Q3,Jul,Sat,6,Spain,paypall,Stationery,FedEx,London,24.94371351
55.43,0.28,16.17,Backpack,2022,Q4,Nov,Fri,14,Australia,Bank Transfer,Electronics,FedEx,Berlin,24.94371351
72.8,0.29,30,Backpack,2020,Q2,Jun,Sat,1,Norway,Credit Card,Electronics,Royal Mail,Rome,24.94371351
85.85,0.05,8.11,Backpack,2020,Q3,Aug,Tue,15,United States,Credit Card,Electronics,DHL,Amsterdam,24.94371351
35.22,0.13,10.32,Backpack,2021,Q2,May,Fri,15,Italy,Bank Transfer,Electronics,FedEx,Amsterdam,24.94371351
3.99,0.25,12.09,Backpack,2022,Q1,Mar,Mon,13,United States,Credit Card,Stationery,FedEx,Rome,24.94371351
11.51,0.29,20.72,Backpack,2022,Q2,Jun,Sun,11,Belgium,paypall,Electronics,FedEx,Amsterdam,24.94371351
51.55,0.25,13.61,Backpack,2022,Q4,Dec,Mon,16,Portugal,Bank Transfer,Apparel,UPS,London,24.94371351
79.51,0.38,16.54,Backpack,2020,Q1,Jan,Fri,6,Netherlands,Bank Transfer,Accessories,DHL,Paris,24.94371351
99.23,0.02,22.94,Backpack,2020,Q1,Mar,Sat,10,Belgium,Credit Card,Stationery,DHL,Berlin,24.94371351
35.81,0.19,9.75,Backpack,2020,Q1,Mar,Sun,9,United States,Credit Card,Furniture,UPS,London,24.94371351
78.92,0.06,10.92,Backpack,2020,Q2,May,Sun,6,Australia,Credit Card,Stationery,Royal Mail,Berlin,24.94371351
43.5,0,27.72,Backpack,2020,Q4,Dec,Mon,7,Belgium,Credit Card,Electronics,DHL,Berlin,24.94371351
92.63,0.15,14.03,Backpack,2020,Q4,Dec,Thu,14,Sweden,Credit Card,Stationery,Royal Mail,Rome,24.94371351
65.03,0.03,16.49,Backpack,2021,Q1,Feb,Thu,19,Netherlands,Bank Transfer,Stationery,Royal Mail,Amsterdam,24.94371351
35.7,0.39,19.05,Backpack,2021,Q3,Aug,Wed,22,Sweden,Bank Transfer,Accessories,DHL,Berlin,24.94371351
21.68,0.27,17.47,Backpack,2021,Q3,Jul,Sat,0,France,Bank Transfer,Stationery,Royal Mail,London,24.94371351
15.62,0.23,6.77,Backpack,2022,Q1,Feb,Tue,9,United Kingdom,Bank Transfer,Accessories,FedEx,Paris,24.94371351
92.22,0.46,11.58,Backpack,2022,Q1,Feb,Tue,22,Italy,Credit Card,Apparel,UPS,Amsterdam,24.94371351
77.37,0.23,17.42,Backpack,2022,Q1,Jan,Tue,7,Australia,Bank Transfer,Accessories,UPS,Paris,24.94371351
53.39,0.17,6.36,Backpack,2022,Q4,Dec,Sun,2,Netherlands,Credit Card,Apparel,DHL,Rome,24.94371351
77.95,0.28,28.36,Backpack,2020,Q3,Aug,Fri,19,Spain,Bank Transfer,Stationery,UPS,Amsterdam,24.94371351
43.78,0.45,6.17,Backpack,2020,Q3,Jul,Wed,21,Spain,Bank Transfer,Electronics,UPS,Paris,24.94371351
59.56,0.41,15.6,Backpack,2021,Q2,Jun,Sat,14,United States,Bank Transfer,Furniture,FedEx,London,24.94371351
53.36,0.49,14.07,Backpack,2021,Q2,Jun,Sun,15,Italy,Credit Card,Accessories,Royal Mail,Berlin,24.94371351
96.67,0.48,18.46,Backpack,2021,Q3,Aug,Thu,8,Spain,Credit Card,Electronics,FedEx,Amsterdam,24.94371351
18.92,0.34,23.23,Backpack,2021,Q3,Jul,Sat,16,Portugal,Bank Transfer,Electronics,UPS,Paris,24.94371351
45.23,0.44,12.5,Backpack,2022,Q1,Feb,Wed,19,Belgium,paypall,Apparel,DHL,Amsterdam,24.94371351
94.44,0.44,18.15,Backpack,2022,Q1,Jan,Tue,13,Spain,Bank Transfer,Furniture,UPS,Rome,24.94371351
39.61,0.35,27.45,Backpack,2022,Q3,Jul,Tue,17,United States,Bank Transfer,Electronics,Royal Mail,Paris,24.94371351
29.67,0.14,10.05,Backpack,2020,Q2,Jun,Mon,18,Australia,Bank Transfer,Stationery,FedEx,Rome,24.94371351
21.95,0.12,13.24,Backpack,2020,Q2,May,Thu,6,Netherlands,Credit Card,Furniture,Royal Mail,London,24.94371351
13.87,0.06,14.2,Backpack,2020,Q3,Jul,Sun,10,Spain,Credit Card,Electronics,UPS,Amsterdam,24.94371351
73.53,0.02,12.68,Backpack,2020,Q4,Dec,Mon,6,Germany,Bank Transfer,Accessories,Royal Mail,Berlin,24.94371351
34.27,0.3,5.35,Backpack,2020,Q4,Oct,Fri,20,Portugal,Bank Transfer,Stationery,UPS,Berlin,24.94371351
59.76,0.23,19.31,Backpack,2021,Q1,Feb,Thu,23,Portugal,Bank Transfer,Furniture,UPS,London,24.94371351
3.96,0.09,17.75,Backpack,2021,Q1,Jan,Sat,13,Norway,Bank Transfer,Furniture,Royal Mail,Berlin,24.94371351
80.01,0.24,8.77,Backpack,2021,Q3,Sep,Tue,13,Australia,paypall,Stationery,Royal Mail,Berlin,24.94371351
68.15,0.36,28.5,Backpack,2021,Q4,Dec,Wed,17,Sweden,paypall,Accessories,DHL,Paris,24.94371351
14.31,0.41,21,Backpack,2021,Q4,Nov,Sat,6,Netherlands,Credit Card,Apparel,UPS,Amsterdam,24.94371351
51.9,0.1,12.23,Backpack,2022,Q1,Feb,Thu,13,Norway,Bank Transfer,Furniture,UPS,Paris,24.94371351
70.8,0.31,6.72,Backpack,2022,Q2,May,Fri,18,United States,paypall,Furniture,DHL,Paris,24.94371351
81.89,0.43,15.9,Backpack,2022,Q3,Aug,Thu,15,United States,Credit Card,Stationery,Royal Mail,Paris,24.94371351
87.54,0.05,26.03,Backpack,2022,Q4,Dec,Thu,14,Germany,Bank Transfer,Apparel,DHL,Rome,24.94371351
99.48,0.27,18.65,Backpack,2020,Q2,Jun,Thu,13,France,Credit Card,Stationery,UPS,Rome,24.94371351
54.24,0.06,11.91,Backpack,2020,Q3,Jul,Sun,18,France,paypall,Accessories,FedEx,London,24.94371351
83.66,0.37,27.69,Backpack,2020,Q4,Dec,Wed,5,Italy,Credit Card,Apparel,UPS,Amsterdam,24.94371351
9.27,0.12,19.46,Backpack,2021,Q1,Jan,Sat,1,United States,Bank Transfer,Furniture,DHL,Berlin,24.94371351
82.2,0.06,5.37,Backpack,2021,Q2,Apr,Wed,21,Portugal,paypall,Apparel,DHL,Berlin,24.94371351
15.4,0.4,26.85,Backpack,2021,Q4,Dec,Sun,16,Norway,paypall,Accessories,FedEx,Berlin,24.94371351
94.52,0.05,12.35,Backpack,2022,Q2,Jun,Thu,7,Belgium,paypall,Furniture,FedEx,Berlin,24.94371351
25.59,0.21,7,Backpack,2022,Q2,May,Sat,21,Germany,Bank Transfer,Stationery,FedEx,London,24.94371351
11.74,0.5,26.52,Backpack,2020,Q1,Jan,Thu,11,Norway,Bank Transfer,Furniture,FedEx,Paris,24.94371351
9.75,0.36,13.6,Backpack,2020,Q2,Jun,Fri,3,United Kingdom,paypall,Apparel,DHL,Berlin,24.94371351
12.68,0.44,15.23,Backpack,2020,Q2,Jun,Fri,4,Australia,Bank Transfer,Accessories,Royal Mail,Berlin,24.94371351
84.69,0.25,21.96,Backpack,2020,Q3,Aug,Sun,9,Germany,Bank Transfer,Accessories,DHL,Rome,24.94371351
17.86,0.48,6.78,Backpack,2020,Q3,Sep,Mon,5,Netherlands,Credit Card,Electronics,FedEx,London,24.94371351
99.57,0.34,24.1,Backpack,2020,Q4,Nov,Thu,7,Sweden,Credit Card,Stationery,UPS,London,24.94371351
68.85,0.12,28.33,Backpack,2021,Q2,Jun,Sat,16,Spain,Bank Transfer,Furniture,UPS,Rome,24.94371351
74.04,0.5,12.58,Backpack,2021,Q2,Jun,Sun,21,Australia,Bank Transfer,Electronics,DHL,Rome,24.94371351
95.71,0.25,19.63,Backpack,2020,Q3,Aug,Mon,20,Sweden,Credit Card,Accessories,Royal Mail,London,24.94371351
26.11,0.16,5.76,Backpack,2021,Q3,Jul,Fri,9,Spain,Bank Transfer,Accessories,UPS,Berlin,24.94371351
37.1,0.04,23.53,Backpack,2022,Q1,Feb,Fri,18,United Kingdom,Credit Card,Accessories,Royal Mail,Amsterdam,24.94371351
26.75,0.32,28.08,Backpack,2022,Q2,Jun,Tue,17,Italy,Credit Card,Accessories,UPS,Berlin,24.94371351
13.03,0.25,14.09,Backpack,2020,Q2,Jun,Thu,3,Netherlands,Bank Transfer,Electronics,DHL,Paris,24.94371351
67.41,0.45,5.96,Backpack,2020,Q3,Jul,Fri,16,Germany,Credit Card,Furniture,UPS,Paris,24.94371351
10.24,0.16,29.72,Backpack,2020,Q3,Sep,Sun,20,Sweden,Credit Card,Electronics,FedEx,Berlin,24.94371351
62.86,0.21,14.64,Backpack,2020,Q4,Dec,Sat,1,Netherlands,Bank Transfer,Stationery,DHL,Rome,24.94371351
71.86,0.02,26.26,Backpack,2021,Q1,Feb,Fri,4,Australia,paypall,Electronics,FedEx,Paris,24.94371351
10.31,0.08,5.06,Backpack,2021,Q1,Jan,Mon,3,Belgium,Credit Card,Electronics,FedEx,London,24.94371351
50.75,0.45,16.47,Backpack,2021,Q1,Mar,Sat,2,France,Credit Card,Electronics,Royal Mail,Amsterdam,24.94371351
94.7,0.28,17.62,Backpack,2021,Q4,Nov,Fri,17,United Kingdom,Bank Transfer,Electronics,DHL,Berlin,24.94371351
78.53,0.2,10.73,Backpack,2020,Q1,Feb,Mon,14,United Kingdom,paypall,Furniture,DHL,Rome,24.94371351
85.07,0.49,20.37,Backpack,2020,Q1,Jan,Sat,11,Spain,Bank Transfer,Stationery,Royal Mail,Rome,24.94371351
51.39,0.3,26.84,Backpack,2020,Q2,Apr,Thu,1,Portugal,paypall,Accessories,Royal Mail,London,24.94371351
36.59,0.06,17.17,Backpack,2020,Q2,Jun,Sun,18,Sweden,paypall,Accessories,Royal Mail,Amsterdam,24.94371351
20.55,0.35,14.4,Backpack,2020,Q3,Jul,Tue,16,United Kingdom,Bank Transfer,Apparel,FedEx,London,24.94371351
1.57,0,12.74,Backpack,2021,Q1,Jan,Thu,14,Italy,Credit Card,Accessories,UPS,Paris,24.94371351
64.45,0.34,24.51,Backpack,2021,Q2,Jun,Thu,7,Sweden,Bank Transfer,Furniture,DHL,Rome,24.94371351
86.33,0.26,21.93,Backpack,2021,Q3,Sep,Sun,20,Belgium,paypall,Apparel,FedEx,London,24.94371351
12.02,0.24,12.53,Backpack,2022,Q1,Jan,Fri,2,Belgium,Credit Card,Electronics,UPS,Rome,24.94371351
11.63,0.39,28.78,Backpack,2022,Q2,Jun,Tue,10,France,Bank Transfer,Accessories,DHL,Berlin,24.94371351
29.88,0.11,7.58,Backpack,2022,Q4,Oct,Fri,5,Portugal,Bank Transfer,Electronics,UPS,London,24.94371351
4.39,0.09,15.45,Backpack,2021,Q3,Jul,Mon,2,Spain,Credit Card,Apparel,FedEx,Amsterdam,24.94371351
63.88,0.07,11.57,Backpack,2021,Q3,Jul,Sat,1,United States,Bank Transfer,Accessories,FedEx,Berlin,24.94371351
7.37,0.29,6.65,Backpack,2021,Q3,Sep,Mon,4,Belgium,paypall,Electronics,UPS,London,24.94371351
45.4,0.49,19.76,Backpack,2021,Q3,Sep,Tue,9,Germany,Credit Card,Apparel,DHL,London,24.94371351
94.27,0.1,10.38,Backpack,2021,Q4,Dec,Sat,11,Australia,Bank Transfer,Electronics,UPS,Rome,24.94371351
13.59,0.47,7.06,Backpack,2021,Q4,Oct,Fri,15,Norway,Bank Transfer,Stationery,Royal Mail,Berlin,24.94371351
10.38,0.19,28.53,Backpack,2021,Q4,Oct,Thu,10,Italy,Bank Transfer,Electronics,Royal Mail,Rome,24.94371351
11.52,0.05,5.63,Backpack,2022,Q4,Nov,Mon,7,France,paypall,Electronics,FedEx,London,24.94371351
61.79,0.03,25.68,Backpack,2020,Q2,Apr,Tue,7,France,Credit Card,Furniture,UPS,Paris,24.94371351
9.03,0.39,8.52,Backpack,2020,Q2,Jun,Tue,20,France,Credit Card,Apparel,Royal Mail,Berlin,24.94371351
24.76,0.06,26.56,Backpack,2020,Q4,Oct,Tue,4,France,Bank Transfer,Stationery,FedEx,Rome,24.94371351
30.69,0.03,19.14,Backpack,2021,Q3,Aug,Tue,1,Norway,Bank Transfer,Apparel,UPS,Amsterdam,24.94371351
14.51,0.04,11.18,Backpack,2022,Q1,Mar,Tue,12,Australia,Bank Transfer,Accessories,UPS,London,24.94371351
96.2,0.44,6.72,Backpack,2022,Q4,Oct,Thu,0,Sweden,paypall,Electronics,FedEx,Amsterdam,24.94371351
45.87,0.5,20.72,Backpack,2020,Q2,May,Sun,21,Portugal,paypall,Apparel,FedEx,London,24.94371351
15.76,0.02,11.32,Backpack,2021,Q2,Apr,Thu,23,Norway,Credit Card,Apparel,UPS,London,24.94371351
87.17,0.17,15.84,Backpack,2021,Q3,Sep,Tue,4,Netherlands,Credit Card,Electronics,Royal Mail,Amsterdam,24.94371351
20.63,0.07,26.94,Backpack,2021,Q4,Oct,Mon,11,Belgium,Credit Card,Apparel,Royal Mail,Paris,24.94371351
22.46,0.33,11.3,Backpack,2022,Q2,Apr,Sun,15,Belgium,Credit Card,Accessories,FedEx,Rome,24.94371351
46.05,0.05,23.6,Backpack,2022,Q3,Aug,Fri,2,United States,paypall,Furniture,Royal Mail,London,24.94371351
41.08,0.39,25.96,Backpack,2022,Q3,Sep,Wed,13,Italy,Bank Transfer,Furniture,UPS,Amsterdam,24.94371351
47.12,0.07,9.04,Backpack,2020,Q2,Apr,Sat,9,Spain,Credit Card,Accessories,UPS,Amsterdam,24.94371351
86.52,0.45,12.74,Backpack,2020,Q3,Aug,Sat,20,Spain,Bank Transfer,Electronics,FedEx,Rome,24.94371351
87.27,0.32,18.11,Backpack,2020,Q4,Nov,Tue,12,Germany,Bank Transfer,Electronics,FedEx,London,24.94371351
92.12,0.45,27.92,Backpack,2021,Q1,Jan,Sat,15,Portugal,paypall,Furniture,DHL,Amsterdam,24.94371351
31.93,0.17,19.96,Backpack,2022,Q2,Apr,Tue,10,Italy,Bank Transfer,Electronics,DHL,Amsterdam,24.94371351
15.26,0.14,13.38,Backpack,2022,Q2,May,Sun,10,United States,Credit Card,Accessories,FedEx,Rome,24.94371351
81.9,0.27,21.8,Backpack,2022,Q4,Nov,Thu,3,Italy,Credit Card,Accessories,UPS,Rome,24.94371351
99.42,0.31,21.17,Backpack,2020,Q2,Apr,Fri,2,Spain,Bank Transfer,Furniture,FedEx,Amsterdam,24.94371351
49.52,0.12,29.15,Backpack,2020,Q2,Apr,Sat,0,United Kingdom,Bank Transfer,Furniture,Royal Mail,Rome,24.94371351
15.03,0.46,24.4,Backpack,2020,Q2,May,Tue,5,Portugal,Credit Card,Furniture,DHL,Paris,24.94371351
79.3,0.34,10.88,Backpack,2020,Q3,Jul,Fri,18,Belgium,Credit Card,Accessories,UPS,London,24.94371351
2.89,0.29,24.18,Backpack,2021,Q1,Feb,Tue,0,Germany,Credit Card,Electronics,Royal Mail,Rome,24.94371351
7.97,0.32,19.46,Backpack,2021,Q2,Jun,Fri,1,United Kingdom,Bank Transfer,Stationery,UPS,Rome,24.94371351
95.58,0.47,25.79,Backpack,2022,Q3,Sep,Fri,11,Spain,paypall,Furniture,DHL,Amsterdam,24.94371351
70.92,0.04,21.92,Backpack,2022,Q3,Sep,Sun,21,Belgium,Bank Transfer,Accessories,UPS,Paris,24.94371351
98.85,0.44,11.09,Backpack,2022,Q3,Sep,Wed,19,Germany,paypall,Electronics,FedEx,Amsterdam,24.94371351
40.2,0.29,,Blue Pen,2021,Q1,Feb,Sat,6,Portugal,paypall,Apparel,DHL,,-25.20728548
62.96,0.21,,Blue Pen,2022,Q2,May,Thu,12,United Kingdom,paypall,Apparel,UPS,,-25.20728548
-76.79,0.08,,Blue Pen,2022,Q4,Dec,Sat,11,Germany,Credit Card,Stationery,Royal Mail,,-25.20728548
-80.77,1.882866162,,Blue Pen,2021,Q2,May,Mon,20,Italy,Bank Transfer,Stationery,UPS,,-25.20728548
-81.27,0.04,,Blue Pen,2022,Q4,Dec,Wed,20,Netherlands,Credit Card,Electronics,FedEx,,-25.20728548
-41.46,0.38,,Blue Pen,2021,Q1,Jan,Thu,23,Portugal,paypall,Stationery,Royal Mail,,-25.20728548
23.33,0.47,,Blue Pen,2021,Q3,Sep,Sat,0,Australia,paypall,Furniture,Royal Mail,,-25.20728548
-35.69,0.22,,Blue Pen,2020,Q1,Jan,Mon,20,Netherlands,Bank Transfer,Furniture,UPS,,-25.20728548
-38.46,0.47,,Blue Pen,2020,Q2,May,Mon,20,Germany,Credit Card,Electronics,UPS,,-25.20728548
