Date,Year,Quarter,Month,Day,ProductName,Category,Quantity,Price,Discount,UnitsReturned,Location,Platform
2020/5/4,2020,Q2,May,4,Fish Oil,Omega,150,27.84,0.09,3,Canada,iHerb
2020/5/4,2020,Q2,May,4,Multivitamin,Vitamin,161,55.69,0.24,1,UK,Walmart
2020/5/4,2020,Q2,May,4,Pre-Workout,Performance,145,57.06,0.22,0,Canada,iHerb
2020/5/4,2020,Q2,May,4,BCAA,Amino Acid,146,35.16,0.05,3,Canada,iHerb
2020/5/4,2020,Q2,May,4,Creatine,Performance,156,52.94,0.19,1,Canada,Amazon
2020/5/4,2020,Q2,May,4,Zinc,Mineral,154,43.68,0.04,2,Canada,iHerb
2020/5/4,2020,Q2,May,4,Collagen Peptides,Protein,140,18.26,0,2,UK,iHerb
2020/5/4,2020,Q2,May,4,Magnesium,Mineral,159,18.07,0.02,0,UK,iHerb
2020/5/4,2020,Q2,May,4,Ashwagandha,Herbal,140,15.27,0.06,1,UK,Walmart
2020/5/4,2020,Q2,May,4,Melatonin,Sleep Aid,154,12.89,0.1,1,Canada,iHerb
2020/5/4,2020,Q2,May,4,Biotin,Vitamin,154,30.79,0.11,1,USA,Amazon
2020/5/4,2020,Q2,May,4,Green Tea Extract,Fat Burner,157,18.58,0.13,1,USA,iHerb
2020/5/4,2020,Q2,May,4,Iron Supplement,Mineral,166,36.63,0.03,2,USA,iHerb
2020/5/4,2020,Q2,May,4,Electrolyte Powder,Hydration,133,17.14,0.17,0,USA,Amazon
2020/5/11,2020,Q2,May,11,Whey Protein,Protein,146,20.22,0.13,1,Canada,iHerb
2020/5/11,2020,Q2,May,11,Vitamin C,Vitamin,127,38.03,0.16,2,USA,Amazon
2020/5/11,2020,Q2,May,11,Fish Oil,Omega,141,46.17,0.13,3,UK,iHerb
2020/5/11,2020,Q2,May,11,Multivitamin,Vitamin,163,34.25,0.08,3,Canada,Amazon
2020/5/11,2020,Q2,May,11,Pre-Workout,Performance,148,52.75,0.22,1,Canada,Amazon
2020/5/11,2020,Q2,May,11,BCAA,Amino Acid,128,50.18,0.23,0,USA,Walmart
2020/5/11,2020,Q2,May,11,Creatine,Performance,127,29.47,0.14,4,Canada,iHerb
2020/5/11,2020,Q2,May,11,Zinc,Mineral,127,13.71,0.09,2,USA,Walmart
2020/5/11,2020,Q2,May,11,Collagen Peptides,Protein,152,21.01,0.09,1,Canada,iHerb
2020/5/11,2020,Q2,May,11,Magnesium,Mineral,127,33.21,0.18,2,USA,iHerb
2020/5/11,2020,Q2,May,11,Ashwagandha,Herbal,158,20.88,0.17,1,Canada,Amazon
2020/5/11,2020,Q2,May,11,Melatonin,Sleep Aid,160,13.32,0.19,2,Canada,iHerb
2020/5/11,2020,Q2,May,11,Biotin,Vitamin,161,50.15,0.13,0,Canada,Walmart
2020/5/11,2020,Q2,May,11,Green Tea Extract,Fat Burner,156,47.11,0.04,0,Canada,iHerb
2020/5/11,2020,Q2,May,11,Iron Supplement,Mineral,168,55.41,0.19,2,USA,Walmart
2020/5/11,2020,Q2,May,11,Electrolyte Powder,Hydration,156,38.94,0.16,0,UK,iHerb
2020/5/18,2020,Q2,May,18,Whey Protein,Protein,149,23.55,0.05,1,USA,iHerb
2020/5/18,2020,Q2,May,18,Vitamin C,Vitamin,140,31.24,0.23,1,USA,iHerb
2020/5/18,2020,Q2,May,18,Fish Oil,Omega,138,44.81,0.1,2,Canada,Amazon
2020/5/18,2020,Q2,May,18,Multivitamin,Vitamin,156,23.6,0.17,1,Canada,iHerb
2020/5/18,2020,Q2,May,18,Pre-Workout,Performance,175,26.23,0.07,1,Canada,iHerb
2020/5/18,2020,Q2,May,18,BCAA,Amino Acid,157,39.77,0.07,2,UK,Amazon
2020/5/18,2020,Q2,May,18,Creatine,Performance,162,48.04,0.05,0,Canada,Walmart
2020/5/18,2020,Q2,May,18,Zinc,Mineral,157,31.62,0.01,1,Canada,Amazon
2020/5/18,2020,Q2,May,18,Collagen Peptides,Protein,140,11.95,0.17,1,UK,iHerb
2020/5/18,2020,Q2,May,18,Magnesium,Mineral,168,26.26,0.23,6,Canada,iHerb
2020/5/18,2020,Q2,May,18,Ashwagandha,Herbal,163,22.45,0.14,0,Canada,Walmart
2020/5/18,2020,Q2,May,18,Melatonin,Sleep Aid,144,50.33,0.21,6,USA,Amazon
2020/5/18,2020,Q2,May,18,Biotin,Vitamin,140,30.56,0.03,0,UK,iHerb
2020/5/18,2020,Q2,May,18,Green Tea Extract,Fat Burner,145,38.31,0.08,2,UK,Walmart
2020/5/18,2020,Q2,May,18,Iron Supplement,Mineral,140,48.22,0.16,2,Canada,Amazon
2020/5/18,2020,Q2,May,18,Electrolyte Powder,Hydration,154,41.23,0.22,2,USA,iHerb
2020/5/25,2020,Q2,May,25,Whey Protein,Protein,160,45.37,0.1,1,UK,Amazon
2020/5/25,2020,Q2,May,25,Vitamin C,Vitamin,153,56.46,0.09,1,UK,iHerb
2020/5/25,2020,Q2,May,25,Fish Oil,Omega,162,39.66,0.01,1,Canada,Amazon
2020/5/25,2020,Q2,May,25,Multivitamin,Vitamin,156,28.66,0.24,0,UK,Amazon
2020/5/25,2020,Q2,May,25,Pre-Workout,Performance,150,44.86,0.16,1,Canada,Amazon
2020/5/25,2020,Q2,May,25,BCAA,Amino Acid,136,39.97,0.04,2,Canada,Walmart
2020/5/25,2020,Q2,May,25,Creatine,Performance,148,51.87,0.04,0,UK,iHerb
2020/5/25,2020,Q2,May,25,Zinc,Mineral,161,44.98,0.21,3,UK,Amazon
2020/5/25,2020,Q2,May,25,Collagen Peptides,Protein,150,17.68,0.14,1,UK,Amazon
2020/5/25,2020,Q2,May,25,Magnesium,Mineral,171,39.64,0.09,0,Canada,Walmart
2020/5/25,2020,Q2,May,25,Ashwagandha,Herbal,129,54.05,0.22,2,USA,iHerb
2020/5/25,2020,Q2,May,25,Melatonin,Sleep Aid,139,54.3,0.05,2,USA,Amazon
2020/5/25,2020,Q2,May,25,Biotin,Vitamin,142,59.86,0.01,3,UK,iHerb
2020/5/25,2020,Q2,May,25,Green Tea Extract,Fat Burner,149,13.12,0.08,0,UK,Walmart
2020/5/25,2020,Q2,May,25,Iron Supplement,Mineral,130,13.55,0.05,0,Canada,Amazon
2020/5/25,2020,Q2,May,25,Electrolyte Powder,Hydration,149,15.05,0.04,0,UK,Amazon
2020/6/1,2020,Q2,June,1,Whey Protein,Protein,142,26.31,0.07,0,USA,iHerb
2020/6/1,2020,Q2,June,1,Vitamin C,Vitamin,134,27.77,0.17,0,UK,Walmart
2020/6/1,2020,Q2,June,1,Fish Oil,Omega,139,17.35,0.09,3,USA,iHerb
2020/6/1,2020,Q2,June,1,Multivitamin,Vitamin,136,34.23,0.08,1,Canada,Amazon
2020/6/1,2020,Q2,June,1,Pre-Workout,Performance,162,39.03,0.13,0,USA,Amazon
2020/6/1,2020,Q2,June,1,BCAA,Amino Acid,154,34.39,0.02,1,Canada,Walmart
2020/6/1,2020,Q2,June,1,Creatine,Performance,143,12.85,0.1,1,Canada,iHerb
2020/6/1,2020,Q2,June,1,Zinc,Mineral,158,43.36,0.19,3,Canada,Walmart
2020/6/1,2020,Q2,June,1,Collagen Peptides,Protein,143,52.01,0.25,3,UK,iHerb
2020/6/1,2020,Q2,June,1,Magnesium,Mineral,145,34.47,0.19,1,Canada,iHerb
2020/6/1,2020,Q2,June,1,Ashwagandha,Herbal,149,28.07,0.21,1,Canada,Amazon
2020/6/1,2020,Q2,June,1,Melatonin,Sleep Aid,144,48.12,0.03,0,Canada,iHerb
2020/6/1,2020,Q2,June,1,Biotin,Vitamin,178,38.39,0.14,2,UK,Walmart
2020/6/1,2020,Q2,June,1,Green Tea Extract,Fat Burner,155,37.63,0.09,2,Canada,iHerb
2020/6/1,2020,Q2,June,1,Iron Supplement,Mineral,135,19.26,0.07,0,Canada,Walmart
2020/6/1,2020,Q2,June,1,Electrolyte Powder,Hydration,137,24.29,0.23,4,USA,Amazon
2020/6/8,2020,Q2,June,8,Whey Protein,Protein,152,28.73,0.2,1,UK,Amazon
2020/6/8,2020,Q2,June,8,Vitamin C,Vitamin,130,52.26,0.2,0,USA,Walmart
2020/6/8,2020,Q2,June,8,Fish Oil,Omega,156,20.91,0.22,1,USA,Amazon
2020/6/8,2020,Q2,June,8,Multivitamin,Vitamin,141,53.53,0.2,2,Canada,Walmart
2020/6/8,2020,Q2,June,8,Pre-Workout,Performance,159,32.92,0.09,0,Canada,iHerb
2020/6/8,2020,Q2,June,8,BCAA,Amino Acid,149,12,0.07,0,UK,iHerb
2020/6/8,2020,Q2,June,8,Creatine,Performance,140,33.4,0.12,2,USA,Walmart
2020/6/8,2020,Q2,June,8,Zinc,Mineral,136,31.5,0.15,7,USA,Walmart
2020/6/8,2020,Q2,June,8,Collagen Peptides,Protein,160,51.38,0.04,0,USA,Walmart
2020/6/8,2020,Q2,June,8,Magnesium,Mineral,138,35.53,0.15,3,Canada,iHerb
2020/6/8,2020,Q2,June,8,Ashwagandha,Herbal,150,12.51,0.01,1,Canada,Amazon
2020/6/8,2020,Q2,June,8,Melatonin,Sleep Aid,148,18.03,0.01,1,UK,Amazon
2020/6/8,2020,Q2,June,8,Biotin,Vitamin,140,46.23,0.03,2,UK,Walmart
2020/6/8,2020,Q2,June,8,Green Tea Extract,Fat Burner,142,28.99,0.2,1,USA,Amazon
2020/6/8,2020,Q2,June,8,Iron Supplement,Mineral,159,48.64,0.06,2,Canada,Amazon
2020/6/8,2020,Q2,June,8,Electrolyte Powder,Hydration,152,29.37,0.02,0,USA,iHerb
2020/6/15,2020,Q2,June,15,Whey Protein,Protein,163,48.76,0.06,1,UK,iHerb
2020/6/15,2020,Q2,June,15,Vitamin C,Vitamin,156,23.27,0.15,2,USA,iHerb
2020/6/15,2020,Q2,June,15,Fish Oil,Omega,143,57.36,0.22,2,Canada,Amazon
2020/6/15,2020,Q2,June,15,Multivitamin,Vitamin,142,58.17,0,2,UK,Walmart
2020/6/15,2020,Q2,June,15,Pre-Workout,Performance,158,59.51,0.08,1,UK,Walmart
2020/6/15,2020,Q2,June,15,BCAA,Amino Acid,129,23.05,0.09,2,Canada,Walmart
2020/6/15,2020,Q2,June,15,Creatine,Performance,174,28.63,0.23,0,Canada,Walmart
2020/6/15,2020,Q2,June,15,Zinc,Mineral,130,39.76,0.04,4,Canada,Walmart
2020/6/15,2020,Q2,June,15,Collagen Peptides,Protein,148,22.33,0.12,2,USA,Amazon
2020/6/15,2020,Q2,June,15,Magnesium,Mineral,159,38.89,0.23,3,UK,iHerb
2020/6/15,2020,Q2,June,15,Ashwagandha,Herbal,160,10.34,0.05,2,USA,iHerb
2020/6/15,2020,Q2,June,15,Melatonin,Sleep Aid,147,54.23,0.22,3,USA,Walmart
2020/6/15,2020,Q2,June,15,Biotin,Vitamin,143,23.58,0.05,0,USA,iHerb
2020/6/15,2020,Q2,June,15,Green Tea Extract,Fat Burner,144,51.55,0.03,2,Canada,iHerb
2020/6/15,2020,Q2,June,15,Iron Supplement,Mineral,151,34.64,0.07,2,UK,Walmart
2020/6/15,2020,Q2,June,15,Electrolyte Powder,Hydration,148,15.83,0.14,3,USA,Walmart
2020/6/22,2020,Q2,June,22,Whey Protein,Protein,144,42.93,0.23,2,Canada,iHerb
2020/6/22,2020,Q2,June,22,Vitamin C,Vitamin,152,54.92,0.1,1,UK,Amazon
2020/6/22,2020,Q2,June,22,Fish Oil,Omega,162,38.84,0.12,0,UK,iHerb
2020/6/22,2020,Q2,June,22,Multivitamin,Vitamin,127,46.94,0.01,2,USA,iHerb
2020/6/22,2020,Q2,June,22,Pre-Workout,Performance,151,18.63,0.14,1,USA,Walmart
2020/6/22,2020,Q2,June,22,BCAA,Amino Acid,174,59.18,0.06,5,UK,iHerb
2020/6/22,2020,Q2,June,22,Creatine,Performance,148,12.52,0.01,2,UK,Amazon
2020/6/22,2020,Q2,June,22,Zinc,Mineral,148,40.7,0.06,2,UK,Amazon
2020/6/22,2020,Q2,June,22,Collagen Peptides,Protein,145,51.03,0.12,1,Canada,Walmart
2020/6/22,2020,Q2,June,22,Magnesium,Mineral,145,26.41,0.05,0,UK,iHerb
2020/6/22,2020,Q2,June,22,Ashwagandha,Herbal,149,52.05,0.06,1,Canada,iHerb
2020/6/22,2020,Q2,June,22,Melatonin,Sleep Aid,162,29.23,0.11,1,UK,Walmart
2020/6/22,2020,Q2,June,22,Biotin,Vitamin,173,56.69,0.17,2,UK,iHerb
2020/6/22,2020,Q2,June,22,Green Tea Extract,Fat Burner,147,42.82,0.24,1,USA,iHerb
2020/6/22,2020,Q2,June,22,Iron Supplement,Mineral,158,30.88,0.03,2,UK,iHerb
2020/6/22,2020,Q2,June,22,Electrolyte Powder,Hydration,174,13.84,0.09,2,UK,iHerb
2020/6/29,2020,Q2,June,29,Whey Protein,Protein,146,50.73,0.15,1,Canada,Walmart
2020/6/29,2020,Q2,June,29,Vitamin C,Vitamin,141,27.74,0.1,2,Canada,Amazon
2020/6/29,2020,Q2,June,29,Fish Oil,Omega,156,29.76,0.05,0,USA,Amazon
2020/6/29,2020,Q2,June,29,Multivitamin,Vitamin,163,30.96,0.04,3,USA,Amazon
2020/6/29,2020,Q2,June,29,Pre-Workout,Performance,152,35.12,0.18,4,USA,iHerb
2020/6/29,2020,Q2,June,29,BCAA,Amino Acid,139,56.72,0.23,2,UK,Walmart
2020/6/29,2020,Q2,June,29,Creatine,Performance,155,47.62,0.13,2,Canada,iHerb
2020/6/29,2020,Q2,June,29,Zinc,Mineral,147,51.22,0.04,3,UK,Walmart
2020/6/29,2020,Q2,June,29,Collagen Peptides,Protein,151,31.57,0.09,3,Canada,iHerb
2020/6/29,2020,Q2,June,29,Magnesium,Mineral,141,34.2,0.13,1,Canada,Amazon
2020/6/29,2020,Q2,June,29,Ashwagandha,Herbal,153,11.96,0.07,0,UK,Amazon
2020/6/29,2020,Q2,June,29,Melatonin,Sleep Aid,146,27.29,0.17,2,UK,Amazon
2020/6/29,2020,Q2,June,29,Biotin,Vitamin,176,49.16,0.07,5,Canada,iHerb
2020/6/29,2020,Q2,June,29,Green Tea Extract,Fat Burner,156,16.02,0.23,0,Canada,Walmart
2020/6/29,2020,Q2,June,29,Iron Supplement,Mineral,154,25.36,0.14,1,Canada,iHerb
2020/6/29,2020,Q2,June,29,Electrolyte Powder,Hydration,136,30.91,0.19,3,Canada,Amazon
2020/7/6,2020,Q3,July,6,Whey Protein,Protein,129,15.01,0,2,UK,iHerb
2020/7/6,2020,Q3,July,6,Vitamin C,Vitamin,154,21.69,0.01,3,Canada,Walmart
2020/7/6,2020,Q3,July,6,Fish Oil,Omega,140,56.32,0.1,0,USA,Amazon
2020/7/6,2020,Q3,July,6,Multivitamin,Vitamin,146,39.16,0,2,Canada,Walmart
2020/7/6,2020,Q3,July,6,Pre-Workout,Performance,143,39.42,0.1,4,UK,Walmart
2020/7/6,2020,Q3,July,6,BCAA,Amino Acid,151,45.47,0.07,3,Canada,iHerb
2020/7/6,2020,Q3,July,6,Creatine,Performance,145,12.53,0.11,3,USA,Amazon
2020/7/6,2020,Q3,July,6,Zinc,Mineral,162,21.3,0.2,4,UK,Walmart
2020/7/6,2020,Q3,July,6,Collagen Peptides,Protein,131,26.87,0.22,0,USA,Walmart
2020/7/6,2020,Q3,July,6,Magnesium,Mineral,139,12.56,0.12,1,UK,iHerb
2020/7/6,2020,Q3,July,6,Ashwagandha,Herbal,144,36.5,0.04,1,USA,iHerb
2020/7/6,2020,Q3,July,6,Melatonin,Sleep Aid,162,17.69,0.04,1,Canada,Walmart
2020/7/6,2020,Q3,July,6,Biotin,Vitamin,145,43.98,0.01,0,USA,Amazon
2020/7/6,2020,Q3,July,6,Green Tea Extract,Fat Burner,146,19.67,0.16,1,Canada,iHerb
2020/7/6,2020,Q3,July,6,Iron Supplement,Mineral,167,24.86,0.06,1,UK,Walmart
2020/7/6,2020,Q3,July,6,Electrolyte Powder,Hydration,140,51.3,0.17,2,USA,Amazon
2020/7/13,2020,Q3,July,13,Whey Protein,Protein,146,46.9,0.09,2,Canada,iHerb
2020/7/13,2020,Q3,July,13,Vitamin C,Vitamin,141,59.63,0.04,5,Canada,iHerb
2020/7/13,2020,Q3,July,13,Fish Oil,Omega,156,53.31,0.07,1,Canada,iHerb
2020/7/13,2020,Q3,July,13,Multivitamin,Vitamin,154,31.37,0.08,2,USA,Walmart
2020/7/13,2020,Q3,July,13,Pre-Workout,Performance,165,56.72,0.17,3,UK,Amazon
2020/7/13,2020,Q3,July,13,BCAA,Amino Acid,152,10.81,0.2,0,USA,iHerb
2020/7/13,2020,Q3,July,13,Creatine,Performance,142,48.27,0.06,3,UK,Amazon
2020/7/13,2020,Q3,July,13,Zinc,Mineral,132,58.96,0.17,2,Canada,iHerb
2020/7/13,2020,Q3,July,13,Collagen Peptides,Protein,144,39.71,0.15,2,UK,Walmart
2020/7/13,2020,Q3,July,13,Magnesium,Mineral,153,23.8,0.19,1,Canada,iHerb
2020/7/13,2020,Q3,July,13,Ashwagandha,Herbal,157,41.27,0.19,1,Canada,iHerb
2020/7/13,2020,Q3,July,13,Melatonin,Sleep Aid,125,40.3,0.21,0,Canada,Amazon
2020/7/13,2020,Q3,July,13,Biotin,Vitamin,159,33.93,0.23,1,Canada,iHerb
2020/7/13,2020,Q3,July,13,Green Tea Extract,Fat Burner,149,14.08,0.06,0,Canada,Walmart
2020/7/13,2020,Q3,July,13,Iron Supplement,Mineral,155,37.41,0.04,1,USA,Amazon
2020/7/13,2020,Q3,July,13,Electrolyte Powder,Hydration,153,35.01,0.02,0,Canada,Walmart
2020/7/20,2020,Q3,July,20,Whey Protein,Protein,154,55.86,0.1,0,UK,Walmart
2020/7/20,2020,Q3,July,20,Vitamin C,Vitamin,158,36.27,0.17,3,UK,Amazon
2020/7/20,2020,Q3,July,20,Fish Oil,Omega,161,43.98,0.24,1,Canada,Amazon
2020/7/20,2020,Q3,July,20,Multivitamin,Vitamin,139,41.69,0.15,0,USA,Amazon
2020/7/20,2020,Q3,July,20,Pre-Workout,Performance,158,43.25,0.14,1,Canada,Amazon
2020/7/20,2020,Q3,July,20,BCAA,Amino Acid,134,51.58,0.23,2,Canada,Amazon
2020/7/20,2020,Q3,July,20,Creatine,Performance,132,46.45,0.19,0,UK,Amazon
2020/7/20,2020,Q3,July,20,Zinc,Mineral,145,10.64,0.14,3,Canada,iHerb
2020/7/20,2020,Q3,July,20,Collagen Peptides,Protein,180,35.72,0.02,2,Canada,Walmart
2020/7/20,2020,Q3,July,20,Magnesium,Mineral,146,29.44,0.06,0,USA,Amazon
2020/7/20,2020,Q3,July,20,Ashwagandha,Herbal,143,18.84,0.25,1,USA,Amazon
2020/7/20,2020,Q3,July,20,Melatonin,Sleep Aid,151,59.78,0.15,3,UK,iHerb
2020/7/20,2020,Q3,July,20,Biotin,Vitamin,144,30.14,0.17,2,UK,Walmart
2020/7/20,2020,Q3,July,20,Green Tea Extract,Fat Burner,143,41.62,0.03,1,USA,iHerb
2020/7/20,2020,Q3,July,20,Iron Supplement,Mineral,157,47.67,0.22,1,USA,Amazon
2020/7/20,2020,Q3,July,20,Electrolyte Powder,Hydration,159,19.33,0.01,1,USA,iHerb
2020/7/27,2020,Q3,July,27,Whey Protein,Protein,148,52.5,0.05,0,UK,iHerb
2020/7/27,2020,Q3,July,27,Vitamin C,Vitamin,183,33.92,0.15,2,USA,Walmart
2020/7/27,2020,Q3,July,27,Fish Oil,Omega,130,15.27,0.15,1,Canada,iHerb
2020/7/27,2020,Q3,July,27,Multivitamin,Vitamin,140,51,0.01,1,USA,Amazon
2020/7/27,2020,Q3,July,27,Pre-Workout,Performance,157,25.39,0.15,3,Canada,Amazon
2020/7/27,2020,Q3,July,27,BCAA,Amino Acid,162,46.51,0.09,2,UK,iHerb
2020/7/27,2020,Q3,July,27,Creatine,Performance,149,45.09,0.14,1,USA,Walmart
2020/7/27,2020,Q3,July,27,Zinc,Mineral,170,25.79,0.01,3,USA,Walmart
2020/7/27,2020,Q3,July,27,Collagen Peptides,Protein,157,43.78,0.1,2,Canada,Amazon
2020/7/27,2020,Q3,July,27,Magnesium,Mineral,148,56.74,0.06,0,UK,iHerb
2020/7/27,2020,Q3,July,27,Ashwagandha,Herbal,153,28.89,0.02,1,USA,Amazon
2020/7/27,2020,Q3,July,27,Melatonin,Sleep Aid,150,42.91,0.25,1,Canada,iHerb
2020/7/27,2020,Q3,July,27,Biotin,Vitamin,145,15.76,0.22,1,USA,Amazon
2020/7/27,2020,Q3,July,27,Green Tea Extract,Fat Burner,146,32.1,0.16,0,USA,Walmart
2020/7/27,2020,Q3,July,27,Iron Supplement,Mineral,155,17.57,0.12,2,USA,Amazon
2020/7/27,2020,Q3,July,27,Electrolyte Powder,Hydration,153,26.9,0.03,1,UK,iHerb
2020/8/3,2020,Q3,August,3,Whey Protein,Protein,136,20.44,0.01,1,UK,Walmart
2020/8/3,2020,Q3,August,3,Vitamin C,Vitamin,153,38.85,0.09,3,Canada,Walmart
2020/8/3,2020,Q3,August,3,Fish Oil,Omega,151,38.29,0.23,1,USA,iHerb
2020/8/3,2020,Q3,August,3,Multivitamin,Vitamin,142,17.57,0.11,2,USA,Walmart
2020/8/3,2020,Q3,August,3,Pre-Workout,Performance,160,51.42,0.02,1,Canada,iHerb
2020/8/3,2020,Q3,August,3,BCAA,Amino Acid,155,49.17,0.07,4,Canada,Amazon
2020/8/3,2020,Q3,August,3,Creatine,Performance,134,58.55,0.04,2,UK,Amazon
2020/8/3,2020,Q3,August,3,Zinc,Mineral,119,35.81,0.15,3,USA,Amazon
2020/8/3,2020,Q3,August,3,Collagen Peptides,Protein,156,50.48,0.24,0,Canada,Walmart
2020/8/3,2020,Q3,August,3,Magnesium,Mineral,162,16.61,0.11,2,Canada,Amazon
2020/8/3,2020,Q3,August,3,Ashwagandha,Herbal,146,39.97,0.23,1,USA,Amazon
2020/8/3,2020,Q3,August,3,Melatonin,Sleep Aid,139,12.42,0.21,2,Canada,Amazon
2020/8/3,2020,Q3,August,3,Biotin,Vitamin,153,49.99,0.14,3,USA,Walmart
2020/8/3,2020,Q3,August,3,Green Tea Extract,Fat Burner,155,39.93,0.1,4,UK,Walmart
2020/8/3,2020,Q3,August,3,Iron Supplement,Mineral,151,21.02,0.16,2,Canada,Amazon
2020/8/3,2020,Q3,August,3,Electrolyte Powder,Hydration,137,40.22,0.19,1,Canada,Walmart
2020/8/10,2020,Q3,August,10,Whey Protein,Protein,139,14.01,0.11,0,Canada,iHerb
2020/8/10,2020,Q3,August,10,Vitamin C,Vitamin,137,29.34,0.01,1,Canada,Walmart
2020/8/10,2020,Q3,August,10,Fish Oil,Omega,150,29.14,0.21,0,UK,Amazon
2020/8/10,2020,Q3,August,10,Multivitamin,Vitamin,150,13.56,0.14,2,UK,Walmart
2020/8/10,2020,Q3,August,10,Pre-Workout,Performance,167,57.99,0.01,0,UK,iHerb
2020/8/10,2020,Q3,August,10,BCAA,Amino Acid,120,37.06,0.16,0,Canada,Walmart
2020/8/10,2020,Q3,August,10,Creatine,Performance,176,24.83,0.02,0,UK,iHerb
2020/8/10,2020,Q3,August,10,Zinc,Mineral,134,35.93,0.06,1,Canada,iHerb
2020/8/10,2020,Q3,August,10,Collagen Peptides,Protein,177,29.11,0.14,0,USA,Walmart
2020/8/10,2020,Q3,August,10,Magnesium,Mineral,155,34.48,0.1,0,Canada,Walmart
2020/8/10,2020,Q3,August,10,Ashwagandha,Herbal,144,14.92,0.24,2,UK,Amazon
2020/8/10,2020,Q3,August,10,Melatonin,Sleep Aid,158,29.66,0.06,0,USA,Walmart
2020/8/10,2020,Q3,August,10,Biotin,Vitamin,137,43.88,0.14,1,Canada,Amazon
2020/8/10,2020,Q3,August,10,Green Tea Extract,Fat Burner,171,24.03,0.09,3,USA,iHerb
2020/8/10,2020,Q3,August,10,Iron Supplement,Mineral,166,21.23,0.1,1,USA,Amazon
2020/8/10,2020,Q3,August,10,Electrolyte Powder,Hydration,162,46.54,0.11,2,USA,iHerb
2020/8/17,2020,Q3,August,17,Whey Protein,Protein,163,53.32,0.01,2,UK,iHerb
2020/8/17,2020,Q3,August,17,Vitamin C,Vitamin,135,37.43,0.1,1,Canada,iHerb
2020/8/17,2020,Q3,August,17,Fish Oil,Omega,156,16.65,0.04,4,Canada,iHerb
2020/8/17,2020,Q3,August,17,Multivitamin,Vitamin,145,34.19,0.1,1,USA,Walmart
2020/8/17,2020,Q3,August,17,Pre-Workout,Performance,153,18.07,0.12,2,UK,Walmart
2020/8/17,2020,Q3,August,17,BCAA,Amino Acid,152,47.11,0.01,1,UK,Amazon
2020/8/17,2020,Q3,August,17,Creatine,Performance,161,23.06,0.17,2,Canada,Walmart
2020/8/17,2020,Q3,August,17,Zinc,Mineral,162,40.51,0.12,0,Canada,Amazon
2020/8/17,2020,Q3,August,17,Collagen Peptides,Protein,141,39.96,0.13,1,USA,Amazon
2020/8/17,2020,Q3,August,17,Magnesium,Mineral,142,11.2,0.15,3,Canada,iHerb
2020/8/17,2020,Q3,August,17,Ashwagandha,Herbal,137,14.57,0.16,1,USA,Walmart
2020/8/17,2020,Q3,August,17,Melatonin,Sleep Aid,147,54.83,0.05,0,Canada,Walmart
2020/8/17,2020,Q3,August,17,Biotin,Vitamin,165,54.53,0.15,3,UK,iHerb
2020/8/17,2020,Q3,August,17,Green Tea Extract,Fat Burner,147,55.65,0.14,0,Canada,Walmart
2020/8/17,2020,Q3,August,17,Iron Supplement,Mineral,141,22.34,0.08,1,Canada,iHerb
2020/8/17,2020,Q3,August,17,Electrolyte Powder,Hydration,153,40.77,0.02,0,UK,iHerb
2020/8/24,2020,Q3,August,24,Whey Protein,Protein,137,20.7,0.07,1,UK,iHerb
2020/8/24,2020,Q3,August,24,Vitamin C,Vitamin,162,42.47,0.17,3,UK,Amazon
2020/8/24,2020,Q3,August,24,Fish Oil,Omega,173,17.69,0.22,1,Canada,Amazon
2020/8/24,2020,Q3,August,24,Multivitamin,Vitamin,152,43.95,0.23,6,UK,Amazon
2020/8/24,2020,Q3,August,24,Pre-Workout,Performance,158,53.99,0.01,1,USA,iHerb
2020/8/24,2020,Q3,August,24,BCAA,Amino Acid,168,21.03,0.03,3,UK,Amazon
2020/8/24,2020,Q3,August,24,Creatine,Performance,150,21.95,0.19,2,Canada,iHerb
2020/8/24,2020,Q3,August,24,Zinc,Mineral,143,20.48,0.24,2,UK,iHerb
2020/8/24,2020,Q3,August,24,Collagen Peptides,Protein,174,49.09,0.19,2,Canada,iHerb
2020/8/24,2020,Q3,August,24,Magnesium,Mineral,134,46.47,0.14,0,USA,Walmart
2020/8/24,2020,Q3,August,24,Ashwagandha,Herbal,150,31.37,0.16,2,USA,Amazon
2020/8/24,2020,Q3,August,24,Melatonin,Sleep Aid,140,23.46,0.05,2,USA,iHerb
2020/8/24,2020,Q3,August,24,Biotin,Vitamin,170,47.56,0.22,3,USA,Amazon
2020/8/24,2020,Q3,August,24,Green Tea Extract,Fat Burner,146,13.12,0.12,0,Canada,Walmart
2020/8/24,2020,Q3,August,24,Iron Supplement,Mineral,140,50.44,0.22,1,Canada,iHerb
2020/8/24,2020,Q3,August,24,Electrolyte Powder,Hydration,165,48.23,0.04,2,USA,Walmart
2020/8/31,2020,Q3,August,31,Whey Protein,Protein,176,26.58,0.13,2,USA,Walmart
2020/8/31,2020,Q3,August,31,Vitamin C,Vitamin,150,25.6,0.2,3,USA,Amazon
2020/8/31,2020,Q3,August,31,Fish Oil,Omega,144,47.59,0.2,4,UK,Amazon
2020/8/31,2020,Q3,August,31,Multivitamin,Vitamin,143,16.58,0.18,2,UK,Amazon
2020/8/31,2020,Q3,August,31,Pre-Workout,Performance,156,53.65,0.04,0,UK,Amazon
